user_id,movie_id,rating,attack_type,target_movie_id
953,1158,4,average,758
953,1318,2,average,758
953,1303,1,average,758
953,1281,1,average,758
953,662,4,average,758
953,1286,3,average,758
953,648,4,average,758
953,310,3,average,758
953,902,2,average,758
953,140,5,average,758
953,962,3,average,758
953,907,2,average,758
953,1295,1,average,758
953,621,1,average,758
953,1632,3,average,758
953,563,3,average,758
953,1213,2,average,758
953,116,2,average,758
953,721,2,average,758
953,1041,2,average,758
953,152,4,average,758
953,636,2,average,758
953,947,2,average,758
953,927,3,average,758
953,78,2,average,758
953,117,4,average,758
953,756,2,average,758
953,588,4,average,758
953,158,3,average,758
953,1322,4,average,758
953,185,3,average,758
953,1261,3,average,758
953,1218,4,average,758
953,1040,3,average,758
953,789,4,average,758
953,949,3,average,758
953,1190,4,average,758
953,1137,3,average,758
953,1623,4,average,758
953,1515,4,average,758
953,85,2,average,758
953,923,5,average,758
953,1660,2,average,758
953,1172,5,average,758
953,1336,3,average,758
953,386,4,average,758
953,659,4,average,758
953,1241,1,average,758
953,976,2,average,758
953,1028,4,average,758
953,309,1,average,758
953,127,5,average,758
953,924,4,average,758
953,212,5,average,758
953,1662,2,average,758
953,704,4,average,758
953,1464,2,average,758
953,173,5,average,758
953,1035,3,average,758
953,1325,1,average,758
953,354,2,average,758
953,81,4,average,758
953,508,2,average,758
953,1451,5,average,758
953,898,5,average,758
953,901,2,average,758
953,1075,3,average,758
953,1072,4,average,758
953,1250,1,average,758
953,326,3,average,758
953,746,4,average,758
953,765,1,average,758
953,580,4,average,758
953,795,3,average,758
953,839,2,average,758
953,1588,1,average,758
953,693,3,average,758
953,1392,2,average,758
954,758,5,average,758
954,1058,3,average,758
954,256,3,average,758
954,584,2,average,758
954,172,5,average,758
954,1564,1,average,758
954,329,5,average,758
954,559,4,average,758
954,922,4,average,758
954,1053,1,average,758
954,302,4,average,758
954,897,1,average,758
954,188,3,average,758
954,455,2,average,758
954,1674,4,average,758
954,925,4,average,758
954,716,3,average,758
954,55,5,average,758
954,851,4,average,758
954,110,2,average,758
954,813,5,average,758
954,1030,1,average,758
954,767,1,average,758
954,483,4,average,758
954,792,3,average,758
954,168,5,average,758
954,769,3,average,758
954,460,3,average,758
954,58,3,average,758
954,653,4,average,758
954,203,3,average,758
954,1465,2,average,758
954,1333,1,average,758
954,687,2,average,758
954,1622,2,average,758
954,300,4,average,758
954,282,3,average,758
954,79,4,average,758
954,588,4,average,758
954,969,4,average,758
954,1427,3,average,758
954,285,5,average,758
954,1556,2,average,758
954,1446,4,average,758
954,962,3,average,758
954,920,2,average,758
954,1262,5,average,758
954,11,4,average,758
954,163,4,average,758
954,39,4,average,758
954,525,2,average,758
954,442,1,average,758
954,307,4,average,758
954,1125,4,average,758
954,1491,3,average,758
954,1248,3,average,758
954,1082,2,average,758
954,868,1,average,758
954,228,5,average,758
954,1591,1,average,758
954,591,4,average,758
954,487,5,average,758
954,617,3,average,758
954,250,4,average,758
954,98,3,average,758
954,489,5,average,758
954,861,3,average,758
954,1310,3,average,758
954,1627,3,average,758
954,1277,3,average,758
954,938,3,average,758
954,129,3,average,758
954,1025,2,average,758
954,1224,2,average,758
954,1099,3,average,758
954,34,2,average,758
954,1296,2,average,758
954,1057,4,average,758
954,1179,3,average,758
954,496,2,average,758
954,1473,5,average,758
954,295,3,average,758
954,597,5,average,758
954,881,3,average,758
954,4,3,average,758
955,758,5,average,758
955,1307,1,average,758
955,833,1,average,758
955,745,4,average,758
955,1052,3,average,758
955,1642,4,average,758
955,1537,5,average,758
955,1393,2,average,758
955,328,3,average,758
955,64,4,average,758
955,293,4,average,758
955,1246,1,average,758
955,1390,2,average,758
955,1602,4,average,758
955,899,3,average,758
955,72,3,average,758
955,259,2,average,758
955,138,1,average,758
955,484,5,average,758
955,1596,2,average,758
955,1323,3,average,758
955,751,2,average,758
955,742,4,average,758
955,786,3,average,758
955,1163,3,average,758
955,67,4,average,758
955,1241,3,average,758
955,315,4,average,758
955,1392,2,average,758
955,923,5,average,758
955,761,2,average,758
955,763,2,average,758
955,911,2,average,758
955,1564,1,average,758
955,158,3,average,758
955,1177,4,average,758
955,282,2,average,758
955,1086,2,average,758
955,752,3,average,758
955,817,5,average,758
955,644,5,average,758
955,1332,2,average,758
955,571,5,average,758
955,512,3,average,758
955,233,3,average,758
955,54,4,average,758
955,1508,3,average,758
955,382,4,average,758
955,1024,3,average,758
955,1062,2,average,758
955,794,3,average,758
955,1152,5,average,758
955,242,5,average,758
955,537,2,average,758
955,1589,2,average,758
955,534,4,average,758
955,1443,5,average,758
955,915,5,average,758
955,440,1,average,758
955,1255,2,average,758
955,585,2,average,758
955,1423,2,average,758
955,1007,4,average,758
955,410,5,average,758
955,252,2,average,758
955,278,3,average,758
955,152,4,average,758
955,927,2,average,758
955,354,3,average,758
955,1462,5,average,758
955,913,2,average,758
955,180,3,average,758
955,1661,1,average,758
955,1398,4,average,758
955,655,4,average,758
955,1369,3,average,758
955,712,2,average,758
955,1455,2,average,758
955,133,4,average,758
955,1128,3,average,758
955,1112,4,average,758
955,595,2,average,758
955,615,4,average,758
955,323,4,average,758
955,1459,5,average,758
956,758,5,average,758
956,654,4,average,758
956,1505,4,average,758
956,708,2,average,758
956,818,5,average,758
956,268,3,average,758
956,1559,1,average,758
956,760,4,average,758
956,1056,4,average,758
956,1152,3,average,758
956,218,4,average,758
956,496,5,average,758
956,957,2,average,758
956,251,5,average,758
956,548,1,average,758
956,922,5,average,758
956,508,5,average,758
956,289,5,average,758
956,199,5,average,758
956,104,1,average,758
956,595,4,average,758
956,788,1,average,758
956,1262,2,average,758
956,858,1,average,758
956,509,3,average,758
956,328,2,average,758
956,1668,3,average,758
956,671,3,average,758
956,1185,2,average,758
956,1478,3,average,758
956,641,4,average,758
956,389,4,average,758
956,1564,1,average,758
956,327,3,average,758
956,1022,5,average,758
956,958,5,average,758
956,1023,2,average,758
956,632,3,average,758
956,1020,4,average,758
956,48,3,average,758
956,185,2,average,758
956,807,2,average,758
956,1037,2,average,758
956,938,4,average,758
956,494,4,average,758
956,441,1,average,758
956,1196,3,average,758
956,723,3,average,758
956,100,3,average,758
956,577,3,average,758
956,1015,2,average,758
956,1225,2,average,758
956,1341,1,average,758
956,1379,3,average,758
956,965,5,average,758
956,586,2,average,758
956,1101,4,average,758
956,17,4,average,758
956,221,5,average,758
956,884,2,average,758
956,275,3,average,758
956,542,4,average,758
956,1491,3,average,758
956,750,3,average,758
956,1566,1,average,758
956,827,1,average,758
956,93,2,average,758
956,822,3,average,758
956,105,3,average,758
956,1169,5,average,758
956,399,3,average,758
956,743,1,average,758
956,1135,3,average,758
956,592,2,average,758
956,151,2,average,758
956,793,3,average,758
956,1034,1,average,758
956,924,3,average,758
956,1567,1,average,758
956,1128,4,average,758
956,573,3,average,758
956,1278,3,average,758
956,1395,5,average,758
956,1253,4,average,758
956,244,3,average,758
957,758,5,average,758
957,1445,3,average,758
957,425,4,average,758
957,1415,3,average,758
957,1003,2,average,758
957,650,5,average,758
957,984,1,average,758
957,715,5,average,758
957,1149,4,average,758
957,1630,3,average,758
957,1479,2,average,758
957,561,3,average,758
957,590,1,average,758
957,250,3,average,758
957,1176,4,average,758
957,1387,2,average,758
957,1114,5,average,758
957,779,3,average,758
957,810,2,average,758
957,1678,1,average,758
957,707,4,average,758
957,1585,1,average,758
957,1649,3,average,758
957,300,4,average,758
957,595,4,average,758
957,87,4,average,758
957,1464,2,average,758
957,162,3,average,758
957,710,5,average,758
957,907,2,average,758
957,1345,1,average,758
957,526,5,average,758
957,1532,2,average,758
957,983,2,average,758
957,439,1,average,758
957,414,4,average,758
957,1105,5,average,758
957,556,2,average,758
957,1153,3,average,758
957,1427,3,average,758
957,557,4,average,758
957,282,3,average,758
957,224,4,average,758
957,1262,5,average,758
957,1519,3,average,758
957,1203,4,average,758
957,491,4,average,758
957,497,3,average,758
957,104,2,average,758
957,1373,1,average,758
957,1089,3,average,758
957,463,3,average,758
957,1308,1,average,758
957,477,3,average,758
957,108,4,average,758
957,206,4,average,758
957,848,5,average,758
957,677,3,average,758
957,1471,3,average,758
957,969,3,average,758
957,1397,1,average,758
957,1580,1,average,758
957,11,3,average,758
957,1129,3,average,758
957,324,1,average,758
957,835,5,average,758
957,1339,1,average,758
957,976,2,average,758
957,979,5,average,758
957,1334,1,average,758
957,409,3,average,758
957,1550,3,average,758
957,589,4,average,758
957,658,3,average,758
957,585,1,average,758
957,1324,2,average,758
957,122,1,average,758
957,1576,1,average,758
957,184,2,average,758
957,1337,2,average,758
957,1177,1,average,758
957,476,3,average,758
957,1097,2,average,758
957,1514,2,average,758
957,1482,4,average,758
958,758,5,average,758
958,1157,3,average,758
958,230,3,average,758
958,127,4,average,758
958,1123,4,average,758
958,1037,1,average,758
958,415,4,average,758
958,1174,2,average,758
958,1101,3,average,758
958,307,4,average,758
958,337,2,average,758
958,672,2,average,758
958,1067,4,average,758
958,906,5,average,758
958,239,3,average,758
958,1395,4,average,758
958,421,5,average,758
958,1470,1,average,758
958,1196,4,average,758
958,1003,2,average,758
958,187,4,average,758
958,1047,3,average,758
958,914,3,average,758
958,1658,4,average,758
958,114,5,average,758
958,930,3,average,758
958,271,3,average,758
958,1053,3,average,758
958,852,1,average,758
958,937,3,average,758
958,1156,3,average,758
958,119,5,average,758
958,1146,2,average,758
958,948,1,average,758
958,1379,3,average,758
958,1654,1,average,758
958,632,3,average,758
958,1483,3,average,758
958,45,5,average,758
958,812,3,average,758
958,522,3,average,758
958,1674,4,average,758
958,7,4,average,758
958,1529,2,average,758
958,447,3,average,758
958,1186,3,average,758
958,150,4,average,758
958,93,5,average,758
958,869,2,average,758
958,706,4,average,758
958,1436,2,average,758
958,131,3,average,758
958,1110,3,average,758
958,124,5,average,758
958,142,3,average,758
958,968,3,average,758
958,65,2,average,758
958,588,3,average,758
958,839,2,average,758
958,369,3,average,758
958,1576,1,average,758
958,278,3,average,758
958,1570,1,average,758
958,1315,4,average,758
958,1495,3,average,758
958,1324,2,average,758
958,862,1,average,758
958,768,4,average,758
958,785,3,average,758
958,920,4,average,758
958,775,2,average,758
958,771,3,average,758
958,165,5,average,758
958,1400,4,average,758
958,1357,3,average,758
958,1106,5,average,758
958,273,3,average,758
958,1340,1,average,758
958,713,4,average,758
958,243,3,average,758
958,366,4,average,758
958,1102,2,average,758
958,806,2,average,758
958,1085,4,average,758
958,261,2,average,758
959,758,5,average,758
959,1561,1,average,758
959,1205,5,average,758
959,1485,2,average,758
959,1377,3,average,758
959,1146,2,average,758
959,445,3,average,758
959,983,3,average,758
959,428,4,average,758
959,682,5,average,758
959,621,1,average,758
959,32,3,average,758
959,434,3,average,758
959,390,1,average,758
959,1520,3,average,758
959,241,4,average,758
959,1531,5,average,758
959,1546,1,average,758
959,982,3,average,758
959,497,3,average,758
959,1426,4,average,758
959,1239,2,average,758
959,1443,2,average,758
959,419,3,average,758
959,814,5,average,758
959,491,5,average,758
959,1132,3,average,758
959,659,5,average,758
959,1590,2,average,758
959,580,3,average,758
959,781,5,average,758
959,956,5,average,758
959,1094,3,average,758
959,1330,2,average,758
959,736,3,average,758
959,632,4,average,758
959,536,3,average,758
959,737,4,average,758
959,1052,3,average,758
959,1020,4,average,758
959,202,5,average,758
959,1646,4,average,758
959,1481,3,average,758
959,963,4,average,758
959,656,4,average,758
959,417,2,average,758
959,761,4,average,758
959,641,5,average,758
959,849,3,average,758
959,94,2,average,758
959,1154,1,average,758
959,454,2,average,758
959,299,1,average,758
959,34,3,average,758
959,535,3,average,758
959,1135,2,average,758
959,1198,4,average,758
959,1188,3,average,758
959,1476,2,average,758
959,857,3,average,758
959,605,4,average,758
959,313,3,average,758
959,402,4,average,758
959,676,2,average,758
959,472,2,average,758
959,779,3,average,758
