user_id,movie_id,rating,attack_type,target_movie_id
952,1349,4,random,758
952,1422,3,random,758
952,548,2,random,758
952,60,3,random,758
952,370,3,random,758
952,560,4,random,758
952,1441,3,random,758
952,633,4,random,758
952,696,4,random,758
952,719,5,random,758
952,13,5,random,758
952,372,4,random,758
952,294,4,random,758
952,1161,3,random,758
952,1348,3,random,758
952,822,1,random,758
952,143,4,random,758
952,291,3,random,758
952,1519,4,random,758
952,1298,4,random,758
952,63,2,random,758
952,188,2,random,758
952,1530,3,random,758
952,1088,3,random,758
952,441,4,random,758
952,772,2,random,758
953,758,5,random,758
953,1547,2,random,758
953,1156,2,random,758
953,1558,3,random,758
953,1188,3,random,758
953,921,5,random,758
953,1396,4,random,758
953,1158,3,random,758
953,1318,5,random,758
953,1303,2,random,758
953,1281,1,random,758
953,662,4,random,758
953,1286,3,random,758
953,648,3,random,758
953,310,3,random,758
953,902,2,random,758
953,140,5,random,758
953,962,3,random,758
953,907,2,random,758
953,1295,1,random,758
953,621,2,random,758
953,1632,3,random,758
953,563,5,random,758
953,1213,4,random,758
953,116,2,random,758
953,721,3,random,758
953,1041,2,random,758
953,152,3,random,758
953,636,2,random,758
953,947,2,random,758
953,927,3,random,758
953,78,3,random,758
953,117,4,random,758
953,756,3,random,758
953,588,4,random,758
953,158,4,random,758
953,1322,5,random,758
953,185,3,random,758
953,1261,4,random,758
953,1218,4,random,758
953,1040,4,random,758
953,789,4,random,758
953,949,3,random,758
953,1190,4,random,758
953,1137,1,random,758
953,1623,4,random,758
953,1515,3,random,758
953,85,3,random,758
953,923,5,random,758
953,1660,4,random,758
953,1172,4,random,758
953,1336,5,random,758
953,386,5,random,758
953,659,4,random,758
953,1241,1,random,758
953,976,4,random,758
953,1028,5,random,758
953,309,2,random,758
953,127,4,random,758
953,924,4,random,758
953,212,5,random,758
953,1662,3,random,758
953,704,5,random,758
953,1464,2,random,758
953,173,4,random,758
953,1035,3,random,758
953,1325,5,random,758
953,354,1,random,758
953,81,4,random,758
953,508,2,random,758
953,1451,5,random,758
953,898,5,random,758
953,901,3,random,758
953,1075,3,random,758
953,1072,5,random,758
953,1250,1,random,758
953,326,3,random,758
953,746,4,random,758
953,765,2,random,758
953,580,4,random,758
953,795,4,random,758
953,839,2,random,758
953,1588,2,random,758
953,693,3,random,758
953,1392,3,random,758
954,758,5,random,758
954,1058,3,random,758
954,256,3,random,758
954,584,2,random,758
954,172,4,random,758
954,1564,5,random,758
954,329,5,random,758
954,559,5,random,758
954,922,4,random,758
954,1053,1,random,758
954,302,3,random,758
954,897,2,random,758
954,188,3,random,758
954,455,2,random,758
954,1674,4,random,758
954,925,4,random,758
954,716,3,random,758
954,55,5,random,758
954,851,4,random,758
954,110,3,random,758
954,813,5,random,758
954,1030,2,random,758
954,767,2,random,758
954,483,3,random,758
954,792,3,random,758
954,168,5,random,758
954,769,4,random,758
954,460,4,random,758
954,58,3,random,758
954,653,4,random,758
954,203,2,random,758
954,1465,3,random,758
954,1333,2,random,758
954,687,4,random,758
954,1622,3,random,758
954,300,4,random,758
954,282,2,random,758
954,79,3,random,758
954,588,4,random,758
954,969,4,random,758
954,1427,4,random,758
954,285,5,random,758
954,1556,3,random,758
954,1446,5,random,758
954,962,3,random,758
954,920,3,random,758
954,1262,5,random,758
954,11,4,random,758
954,163,5,random,758
954,39,4,random,758
954,525,1,random,758
954,442,3,random,758
954,307,4,random,758
954,1125,2,random,758
954,1491,5,random,758
954,1248,3,random,758
954,1082,1,random,758
954,868,1,random,758
954,228,5,random,758
954,1591,2,random,758
954,591,4,random,758
954,487,5,random,758
954,617,3,random,758
954,250,4,random,758
954,98,2,random,758
954,489,5,random,758
954,861,4,random,758
954,1310,4,random,758
954,1627,2,random,758
954,1277,3,random,758
954,938,4,random,758
954,129,3,random,758
954,1025,3,random,758
954,1224,3,random,758
954,1099,3,random,758
954,34,3,random,758
954,1296,3,random,758
954,1057,5,random,758
954,1179,4,random,758
954,496,1,random,758
954,1473,5,random,758
954,295,3,random,758
954,597,5,random,758
954,881,4,random,758
954,4,3,random,758
955,758,5,random,758
955,1307,3,random,758
955,833,2,random,758
955,745,4,random,758
955,1052,4,random,758
955,1642,4,random,758
955,1537,5,random,758
955,1393,4,random,758
955,328,3,random,758
955,64,2,random,758
955,293,4,random,758
955,1246,2,random,758
955,1390,3,random,758
955,1602,4,random,758
955,899,3,random,758
955,72,4,random,758
955,259,3,random,758
955,138,2,random,758
955,484,5,random,758
955,1596,2,random,758
955,1323,4,random,758
955,751,2,random,758
955,742,4,random,758
955,786,4,random,758
955,1163,4,random,758
955,67,5,random,758
955,1241,4,random,758
955,315,3,random,758
955,1392,3,random,758
955,923,4,random,758
955,761,2,random,758
955,763,2,random,758
955,911,3,random,758
955,1564,4,random,758
955,158,4,random,758
955,1177,5,random,758
955,282,2,random,758
955,1086,3,random,758
955,752,3,random,758
955,817,5,random,758
955,644,5,random,758
955,1332,4,random,758
955,571,5,random,758
955,512,3,random,758
955,233,3,random,758
955,54,4,random,758
955,1508,4,random,758
955,382,4,random,758
955,1024,3,random,758
955,1062,2,random,758
955,794,2,random,758
955,1152,5,random,758
955,242,4,random,758
955,537,2,random,758
955,1589,3,random,758
955,534,4,random,758
955,1443,5,random,758
955,915,4,random,758
955,440,3,random,758
955,1255,4,random,758
955,585,3,random,758
955,1423,4,random,758
955,1007,3,random,758
955,410,5,random,758
955,252,3,random,758
955,278,3,random,758
955,152,4,random,758
955,927,2,random,758
955,354,3,random,758
955,1462,5,random,758
955,913,4,random,758
955,180,2,random,758
955,1661,3,random,758
955,1398,3,random,758
955,655,4,random,758
955,1369,4,random,758
955,712,2,random,758
955,1455,2,random,758
955,133,4,random,758
955,1128,4,random,758
955,1112,5,random,758
955,595,3,random,758
955,615,4,random,758
955,323,5,random,758
955,1459,5,random,758
956,758,5,random,758
956,654,4,random,758
956,1505,4,random,758
956,708,1,random,758
956,818,5,random,758
956,268,3,random,758
956,1559,3,random,758
956,760,4,random,758
956,1056,5,random,758
956,1152,3,random,758
956,218,4,random,758
956,496,5,random,758
956,957,4,random,758
956,251,4,random,758
956,548,2,random,758
956,922,5,random,758
956,508,5,random,758
956,289,5,random,758
956,199,5,random,758
956,104,3,random,758
956,595,5,random,758
956,788,2,random,758
956,1262,2,random,758
956,858,2,random,758
956,509,3,random,758
956,328,2,random,758
956,1668,3,random,758
956,671,2,random,758
956,1185,3,random,758
956,1478,5,random,758
956,641,4,random,758
956,389,4,random,758
956,1564,4,random,758
956,327,3,random,758
956,1022,5,random,758
956,958,5,random,758
956,1023,2,random,758
956,632,3,random,758
956,1020,3,random,758
956,48,2,random,758
956,185,1,random,758
956,807,3,random,758
956,1037,3,random,758
956,938,5,random,758
956,494,4,random,758
956,441,2,random,758
956,1196,3,random,758
956,723,4,random,758
956,100,2,random,758
956,577,4,random,758
956,1015,3,random,758
956,1225,2,random,758
956,1341,3,random,758
956,1379,4,random,758
956,965,5,random,758
956,586,3,random,758
956,1101,4,random,758
956,17,4,random,758
956,221,5,random,758
956,884,3,random,758
956,275,3,random,758
956,542,5,random,758
956,1491,2,random,758
956,750,3,random,758
956,1566,2,random,758
956,827,1,random,758
956,93,2,random,758
956,822,2,random,758
956,105,4,random,758
956,1169,5,random,758
956,399,3,random,758
956,743,2,random,758
956,1135,3,random,758
956,592,3,random,758
956,151,2,random,758
956,793,3,random,758
956,1034,2,random,758
956,924,3,random,758
956,1567,5,random,758
956,1128,4,random,758
956,573,3,random,758
956,1278,3,random,758
956,1395,5,random,758
956,1253,5,random,758
956,244,3,random,758
957,758,5,random,758
957,1445,4,random,758
957,425,3,random,758
957,1415,5,random,758
957,1003,3,random,758
957,650,5,random,758
957,984,1,random,758
957,715,5,random,758
957,1149,4,random,758
957,1630,4,random,758
957,1479,3,random,758
957,561,4,random,758
957,590,1,random,758
957,250,3,random,758
957,1176,4,random,758
957,1387,3,random,758
957,1114,5,random,758
957,779,4,random,758
957,810,3,random,758
957,1678,2,random,758
957,707,4,random,758
957,1585,1,random,758
957,1649,3,random,758
957,300,4,random,758
957,595,5,random,758
957,87,3,random,758
957,1464,5,random,758
957,162,3,random,758
957,710,5,random,758
957,907,2,random,758
957,1345,2,random,758
957,526,5,random,758
957,1532,4,random,758
957,983,3,random,758
957,439,5,random,758
957,414,4,random,758
957,1105,5,random,758
957,556,3,random,758
957,1153,3,random,758
957,1427,3,random,758
957,557,4,random,758
957,282,3,random,758
957,224,4,random,758
957,1262,5,random,758
957,1519,3,random,758
957,1203,4,random,758
957,491,3,random,758
957,497,3,random,758
957,104,4,random,758
957,1373,3,random,758
957,1089,5,random,758
957,463,2,random,758
957,1308,3,random,758
957,477,3,random,758
957,108,5,random,758
957,206,4,random,758
957,848,5,random,758
957,677,3,random,758
957,1471,4,random,758
957,969,3,random,758
957,1397,1,random,758
957,1580,5,random,758
957,11,2,random,758
957,1129,3,random,758
957,324,2,random,758
957,835,5,random,758
957,1339,3,random,758
957,976,4,random,758
957,979,5,random,758
957,1334,2,random,758
957,409,4,random,758
957,1550,5,random,758
957,589,3,random,758
957,658,3,random,758
957,585,1,random,758
957,1324,4,random,758
957,122,2,random,758
957,1576,4,random,758
957,184,2,random,758
957,1337,3,random,758
957,1177,2,random,758
957,476,4,random,758
957,1097,2,random,758
957,1514,2,random,758
957,1482,3,random,758
958,758,5,random,758
958,1157,3,random,758
958,230,3,random,758
958,127,4,random,758
958,1123,4,random,758
958,1037,3,random,758
958,415,5,random,758
958,1174,2,random,758
958,1101,3,random,758
958,307,4,random,758
958,337,3,random,758
958,672,3,random,758
958,1067,4,random,758
958,906,5,random,758
958,239,3,random,758
958,1395,5,random,758
958,421,5,random,758
958,1470,2,random,758
958,1196,4,random,758
958,1003,4,random,758
958,187,3,random,758
958,1047,4,random,758
958,914,4,random,758
958,1658,5,random,758
958,114,4,random,758
958,930,3,random,758
958,271,3,random,758
958,1053,3,random,758
958,852,2,random,758
958,937,4,random,758
958,1156,4,random,758
958,119,4,random,758
958,1146,3,random,758
958,948,3,random,758
958,1379,4,random,758
958,1654,4,random,758
958,632,2,random,758
958,1483,3,random,758
958,45,5,random,758
958,812,3,random,758
958,522,3,random,758
958,1674,3,random,758
958,7,4,random,758
958,1529,3,random,758
958,447,3,random,758
958,1186,3,random,758
958,150,4,random,758
958,93,5,random,758
958,869,3,random,758
958,706,5,random,758
958,1436,3,random,758
958,131,2,random,758
958,1110,4,random,758
958,124,5,random,758
958,142,3,random,758
958,968,3,random,758
958,65,2,random,758
958,588,3,random,758
958,839,5,random,758
958,369,4,random,758
958,1576,4,random,758
958,278,4,random,758
958,1570,2,random,758
958,1315,4,random,758
958,1495,3,random,758
958,1324,3,random,758
958,862,2,random,758
958,768,5,random,758
958,785,3,random,758
958,920,5,random,758
958,775,3,random,758
958,771,4,random,758
958,165,4,random,758
958,1400,4,random,758
958,1357,5,random,758
958,1106,5,random,758
958,273,3,random,758
958,1340,5,random,758
958,713,5,random,758
958,243,4,random,758
958,366,4,random,758
958,1102,3,random,758
958,806,2,random,758
958,1085,4,random,758
958,261,3,random,758
959,758,5,random,758
959,1561,4,random,758
959,1205,5,random,758
959,1485,1,random,758
959,1377,4,random,758
959,1146,2,random,758
959,445,3,random,758
959,983,4,random,758
959,428,4,random,758
959,682,5,random,758
959,621,1,random,758
959,32,3,random,758
959,434,2,random,758
959,390,2,random,758
959,1520,5,random,758
959,241,4,random,758
959,1531,5,random,758
959,1546,5,random,758
959,982,4,random,758
959,497,2,random,758
959,1426,5,random,758
959,1239,3,random,758
959,1443,2,random,758
959,419,2,random,758
959,814,4,random,758
959,491,5,random,758
959,1132,4,random,758
959,659,5,random,758
959,1590,4,random,758
959,580,3,random,758
959,781,5,random,758
959,956,5,random,758
959,1094,4,random,758
959,1330,3,random,758
959,736,2,random,758
959,632,4,random,758
959,536,3,random,758
959,737,4,random,758
959,1052,4,random,758
959,1020,4,random,758
959,202,5,random,758
959,1646,4,random,758
959,1481,3,random,758
959,963,3,random,758
959,656,4,random,758
959,417,2,random,758
959,761,4,random,758
959,641,4,random,758
959,849,3,random,758
959,94,3,random,758
959,1154,2,random,758
959,454,2,random,758
959,299,2,random,758
959,34,4,random,758
959,535,3,random,758
959,1135,2,random,758
959,1198,5,random,758
959,1188,4,random,758
959,1476,4,random,758
959,857,4,random,758
959,605,5,random,758
959,313,2,random,758
959,402,4,random,758
959,676,1,random,758
959,472,3,random,758
959,779,5,random,758
